id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bain,url_annonce
annonce_11903,Casablanca,1300000.0,103.0,Maârif Extension,Appartement,2,2,https://www.mubawab.ma/fr/a/7763087/bel-appartement-pas-cher-sur-bvd-ibrahim-roudani
annonce_11904,Rabat,1800000.0,88.0,Kébibat,Appartement,3,2,https://www.mubawab.ma/fr/a/8145066/appt-%C3%A0-vendre-en-face-jardin-d%E2%80%99essais
annonce_11905,Casablanca,4000000.0,132.0,Al Qods,Villa,6,5,https://www.mubawab.ma/fr/a/8238835/villa-de-haut-standing-%C3%A0-vendre-%C3%A0-al-qods-3-pi%C3%A8ces-confortables-bien-meubl%C3%A9
annonce_11906,Casablanca,4900185.724652087,65.0,Artisanat,Appartement,2,1,https://www.mubawab.ma/fr/a/8238781/cabinet-medical
annonce_11907,Casablanca,1290000.0,134.0,Alsace Lorraine,Appartement,3,1,https://www.mubawab.ma/fr/a/8196369/appartement-au-centre-ville
annonce_11908,Rabat,2190000.0,112.0,Al Irfane,Appartement,2,2,https://www.mubawab.ma/fr/a/8238789/vente-d-un-bel-appartement-%C3%A0-al-irfane-2-chambres-agr%C3%A9ables-r%C3%A9sidence-avec-concierge
annonce_11909,Casablanca,1550000.0,110.0,Route Casablanca,Appartement,3,1,https://www.mubawab.ma/fr/a/8197638/spacieux-appartement-en-vente
annonce_11910,Marrakech,1650000.0,110.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/7815668/appartement-%C3%A0-vendre-situ%C3%A9-%C3%A0-gu%C3%A9liz
annonce_11911,Rabat,3200000.0,142.0,Diour Jamaa,Appartement,3,2,https://www.mubawab.ma/fr/a/8238757/superbe-appartement-de-142-m%C2%B2-type-f4-enti%C3%A8rement-r%C3%A9nov%C3%A9-et-d%C3%A9cor%C3%A9-avec-go%C3%BBt
annonce_11912,Marrakech,600000.0,106.0,Mhamid,Appartement,3,1,https://www.mubawab.ma/fr/a/8238754/duplex-%C3%A0-mehamid-9
annonce_11913,Marrakech,3500000.0,400.0,Route de l'Ourika,Villa,5,5,https://www.mubawab.ma/fr/a/8238512/villa-%C3%A0-vendre-route-de-l-ourika
annonce_11914,Marrakech,490000.0,69.0,Mhamid,Appartement,3,1,https://www.mubawab.ma/fr/a/8238742/appartement-%C3%A0-vendre-%C3%A0-mhamid-3-chambres-agr%C3%A9ables-salon-marocain-s%C3%A9curit%C3%A9
annonce_11915,Marrakech,1800000.0,75.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/a/8065906/bel-appartement-vide-%C3%A0-vendre-au-c%C5%93ur-de-gu%C3%A9liz
annonce_11916,Marrakech,2600000.0,196.0,Guéliz,Appartement,4,2,https://www.mubawab.ma/fr/a/8213822/bel-appartement-%C3%A0-vendre-au-c%C5%93ur-de-gu%C3%A9liz
annonce_11917,Casablanca,1578500.0,77.0,Ferme Bretonne (Hay Arraha),Appartement,2,2,https://www.mubawab.ma/fr/a/8238727/appartement-2-chambres-sur-ferme-bretonne
annonce_11918,Marrakech,7000000.0,151.0,Ksibat Nhas,Riad,5,5,https://www.mubawab.ma/fr/a/8238713/magnifique-riad-titr%C3%A9-%C3%A0-vendre-%C3%A0-ksibet-nhass
annonce_11919,Marrakech,1700000.0,89.0,Arset Ihiri,Maison,1,1,https://www.mubawab.ma/fr/a/8120069/maison-%C3%A0-r%C3%A9nover-%C3%A0-bab-doukkala
annonce_11920,Marrakech,1190000.0,100.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8217604/gueliz-appartement-%C3%A0-r%C3%A9nover-avec-vue-d%C3%A9gag%C3%A9e
annonce_11922,Marrakech,2600000.0,95.0,Riad Al Atlas,Appartement,2,2,https://www.mubawab.ma/fr/a/8238568/appartement-%C3%A0-vendre-%E2%80%93-riad-garden-%E2%80%93-boulevard-mohammed-vi-%E2%80%93-marrakech
annonce_11923,Casablanca,8000000.0,976.0,Ain Diab Extension,Villa,5,3,https://www.mubawab.ma/fr/a/8232530/somptueuse-villa-%C3%A0-vendre-%C3%A0-ain-diab-extension-surface-de-976-m%C2%B2
annonce_11924,Casablanca,2600000.0,126.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8054200/spacieux-appartement-%C3%A0-vendre
annonce_11925,Marrakech,330000.0,146.0,Hivernage,Appartement,2,1,https://www.mubawab.ma/fr/a/8238518/appartement-central-hivernage
annonce_11927,Casablanca,1220000.0,72.0,Almaz,Appartement,2,2,https://www.mubawab.ma/fr/a/8238503/vente-appartement-%C3%A0-almaz
annonce_11928,Tanger,13000.0,89.0,Moujahidine,Appartement,2,2,https://www.mubawab.ma/fr/a/8238502/superbe-appartement-%C3%A0-vendre-%C3%A0-moujahidine-superficie-89-m%C2%B2-concierge
annonce_11929,Tanger,740000.0,70.0,Hay Hassani,Appartement,3,2,https://www.mubawab.ma/fr/a/8238501/vend-appartement-%C3%A0-hay-hassani-1-pi%C3%A8ce-espaces-verts-et-ascenseur
annonce_11930,Tanger,1450000.0,83.0,Marjane,Appartement,2,2,https://www.mubawab.ma/fr/a/8238192/opportunit%C3%A9-unique-%E2%80%93-route-rabat-tanger
annonce_11931,Tanger,5000000.0,323.0,Sania,Appartement,3,3,https://www.mubawab.ma/fr/a/8238448/bel-appartement-%C3%A0-vendre-%C3%A0-sania-surface-de-323-m%C2%B2-bien-meubl%C3%A9
annonce_11932,Tanger,5880000.0,210.0,Sania,Appartement,3,3,https://www.mubawab.ma/fr/a/8238427/appartement-%C3%A0-vendre-%C3%A0-sania-3-chambres-agr%C3%A9ables-meubl%C3%A9
annonce_11933,Marrakech,4500000.0,400.0,Route de l'Ourika,Villa,3,3,https://www.mubawab.ma/fr/a/8216882/belle-villa-meubl%C3%A9e-avec-piscine-km-8-rte-ourika
annonce_11934,Casablanca,9000.0,124.0,Lissasfa,Appartement,4,2,https://www.mubawab.ma/fr/a/8238404/a-vendre-urgent
annonce_11935,Casablanca,980000.0,96.0,Al Qods,Appartement,2,2,https://www.mubawab.ma/fr/a/8238402/appartement-%C3%A0-vendre
annonce_11936,Marrakech,650000.0,310.0,Bab Lhmar,Riad,5,5,https://www.mubawab.ma/fr/a/8238376/achetez-votre-riad-%C3%A0-bab-lhmar-5-belles-chambres-piscine-et-air-conditionn%C3%A9
annonce_11937,Marrakech,550000.0,55.0,Route de l'Ourika,Appartement,1,1,https://www.mubawab.ma/fr/a/8238351/appartement-%C3%A0-vendre-%C3%A0-route-de-l-ourika-superficie-55-m%C2%B2-bien-meubl%C3%A9
annonce_11938,Casablanca,3500000.0,159.0,Oasis,Appartement,3,2,https://www.mubawab.ma/fr/a/8088900/bel-appartement-%C3%A0-vendre-%C3%A0-oasis-3-chambres-avec-ascenseur-et-terrasse
annonce_11939,Marrakech,2300000.0,130.0,Kaat Ben Nahid,Riad,4,1,https://www.mubawab.ma/fr/a/8224737/riad-titr%C3%A9-%C3%A0-vendre-%C3%A0-arset-el-mellak-m%C3%A9dina
annonce_11940,Marrakech,1600000.0,180.0,Essebtiyen,Riad,4,1,https://www.mubawab.ma/fr/a/8238219/opportunit%C3%A9-riad-%C3%A0-marrakech-m%C3%A9dina
annonce_11941,Tanger,61900410.592286505,450.0,Iberie,Villa,4,3,https://www.mubawab.ma/fr/a/8238224/villa-colonial-jamaa-mokra-jbel-kbir
annonce_11942,Casablanca,865000.0,74.0,Almaz,Appartement,3,2,https://www.mubawab.ma/fr/a/8238221/appartement-ensoleill%C3%A9-%C3%A0-vendre
annonce_11943,Casablanca,13920000.0,480.0,CIL (Hay Salam),Villa,5,5,https://www.mubawab.ma/fr/a/7628797/villa-%C3%A0-vendre-a-usage-commercial-cil-480m%C2%B2
annonce_11944,Casablanca,1610000.0,115.0,Californie,Appartement,2,2,https://www.mubawab.ma/fr/a/7781913/appartement-a-vendre-115m%C2%B2-californie
annonce_11946,Casablanca,1250000.0,106.0,La Gironde,Appartement,2,2,https://www.mubawab.ma/fr/a/8145464/appartement-r%C3%A9nov%C3%A9-de-106-m%C2%B2-%C3%A0-la-gironde
annonce_11947,Casablanca,2870000.0,218.0,CIL (Hay Salam),Appartement,3,2,https://www.mubawab.ma/fr/a/8092458/magnifique-appartement-de-218-m%C2%B2-quartier-cil
annonce_11948,Casablanca,1990000.0,121.0,Beauséjour,Appartement,3,2,https://www.mubawab.ma/fr/a/8208993/3-chambres-proche-anfa-park
annonce_11949,Casablanca,1260000.0,77.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8203345/studio-avec-grande-terrasse-77m2-les-princesses
annonce_11950,Casablanca,1300000.0,54.0,Les princesses,Appartement,1,1,https://www.mubawab.ma/fr/a/8230453/studio-moderne-%C3%A0-vendre-%C3%A0-quartier-les-princesses
annonce_11951,Casablanca,1100000.0,140.0,Belvédère,Appartement,2,2,https://www.mubawab.ma/fr/a/8157201/a-vendre-2-chambres-belv%C3%A9d%C3%A8re-roches-noire
annonce_11952,Casablanca,1600000.0,113.0,Maârif Extension,Appartement,2,1,https://www.mubawab.ma/fr/a/8210500/2-chambres-maarif-extension
annonce_11953,Casablanca,3900000.0,197.0,Les princesses,Appartement,3,2,https://www.mubawab.ma/fr/a/8082162/appartement-de-238-m%C2%B2-dans-la-r%C3%A9sidence-yasmine
annonce_11955,Casablanca,950000.0,100.0,Nassim 1,Appartement,2,2,https://www.mubawab.ma/fr/a/8210426/appartement-2-chambres-quartier-nassim
annonce_11956,Casablanca,1650000.0,149.0,La Gironde,Appartement,3,3,https://www.mubawab.ma/fr/a/8174956/superbe-appartement-%C3%A0-vendre-%C3%A0-la-r%C3%A9sidence-dyar-7
annonce_11957,Tanger,61900410.592286505,376.0,De La Plage,Appartement,6,3,https://www.mubawab.ma/fr/a/8238124/penthouse-de-prestige-avec-vue-panoramique
annonce_11958,Tanger,12000000.0,837.0,Marchan,Maison,1,1,https://www.mubawab.ma/fr/a/8064721/ancienne-maison-%C3%A0-vendre
annonce_11960,Casablanca,9500000.0,370.0,Anfa,Villa,4,4,https://www.mubawab.ma/fr/a/7783436/grand-triplex-%C3%A0-paranfa
annonce_11961,Tanger,61900410.592286505,1100.0,Malabata,Villa,6,5,https://www.mubawab.ma/fr/a/7732676/superbe-villa-avec-piscine-%C3%A0-vendre
annonce_11962,Tanger,61900410.592286505,400.0,Jbel Kbir,Villa,4,3,https://www.mubawab.ma/fr/a/7687348/tr%C3%A8s-belle-villas-meubl%C3%A9-%C3%A0-vendre-%C3%A0-jbel-kbir
annonce_11963,Marrakech,3000000.0,240.0,Kennaria,Maison,6,2,https://www.mubawab.ma/fr/a/7949914/riad-bien-plac%C3%A9-%C3%A0-la-place-jama%C3%A2-el-fna
annonce_11964,Marrakech,2400000.0,149.0,Rmila,Riad,4,1,https://www.mubawab.ma/fr/a/8086878/riad-r%C3%A9nover-%C3%A0-centre-m%C3%A9dina-marrakech
annonce_11965,Marrakech,3300000.0,230.0,Rmila,Riad,6,2,https://www.mubawab.ma/fr/a/8088467/riad-titr%C3%A9-en-bon-%C3%A9tat-structure
annonce_11966,Marrakech,1400000.0,200.0,Bab Aylan,Riad,4,1,https://www.mubawab.ma/fr/a/8238031/beau-riad-lumineux-en-bon-%C3%A9tat-en-vente-m%C3%A9zina
annonce_11968,Casablanca,4900185.724652087,144.0,Les princesses,Appartement,3,2,https://www.mubawab.ma/fr/a/8217006/bel-appartement-%C3%A0-vendre-en-plein-boulevard-ghandi
annonce_11969,Marrakech,2650000.0,134.0,Ennakhil (Palmeraie),Appartement,3,2,https://www.mubawab.ma/fr/a/8135703/appartement-134-m%C2%B2-%C3%A0-vendre-r%C3%A9sidence-avec-piscine-la-palmeraie
annonce_11970,Marrakech,7300000.0,1010.0,Hay Targa,Villa,9,5,https://www.mubawab.ma/fr/a/7534647/villa-meubl%C3%A9e-%C3%A0-vendre-1010m%C2%B2-targa-marrakech
annonce_11971,Marrakech,18000000.0,3160.0,Route de l'Ourika,Villa,7,5,https://www.mubawab.ma/fr/a/8214782/villa-commercial-a-tasseltante
annonce_11972,Marrakech,1700000.0,400.0,Route de l'Ourika,Maison,5,2,https://www.mubawab.ma/fr/a/8237970/%C3%A0-vendre-maison-titr%C3%A9-%E2%80%93-route-d%E2%80%99ourika
annonce_11973,Marrakech,1600000.0,113.0,Route de l'Ourika,Appartement,2,1,https://www.mubawab.ma/fr/a/8145361/bel-appartement-%C3%A0-vendre-meubl%C3%A9-sur-la-route-de-l-ourika
annonce_11974,Marrakech,1150000.0,166.0,Sidi Bou Amar,Riad,7,8,https://www.mubawab.ma/fr/a/8237901/somptueux-riad-%C3%A0-vendre-%C3%A0-sidi-bou-amar-7-belles-chambres
annonce_11976,Marrakech,1250000.0,77.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8223987/appartement-%C3%A0-vendre-%C3%A0-gueliz
annonce_11977,Marrakech,4500000.0,250.0,Route Amizmiz,Villa,3,1,https://www.mubawab.ma/fr/a/8237862/villa-de-charme-%C3%A0-vendre-route-amizmiz
annonce_11978,Tanger,400000.0,62.0,Aouama Gharbia,Appartement,2,1,https://www.mubawab.ma/fr/a/8237840/appartement-lilbi3-l3awama-9abila-litafawod
annonce_11979,Casablanca,700000.0,65.0,Hay Arsalan,Appartement,2,2,https://www.mubawab.ma/fr/a/8237834/appartement-lumineux-65-m2
annonce_11980,Marrakech,3600000.0,260.0,Bab Lhmar,Riad,5,2,https://www.mubawab.ma/fr/a/8237814/trouvez-votre-riad-%C3%A0-acheter-%C3%A0-bab-lhmar
annonce_11981,Casablanca,400000.0,52.0,Aïn Sebaâ,Appartement,2,1,https://www.mubawab.ma/fr/a/8237802/appartement-%C3%A0-vendre-52-m%C2%B2-%C3%A0-casablanca-ain-sebaa
annonce_11982,Rabat,10071449.529288704,830.0,Quartier Des Ambassades,Villa,3,3,https://www.mubawab.ma/fr/a/8237773/superbe-villa-location-longue-dur%C3%A9e-ou-vente
annonce_11983,Casablanca,2150000.0,132.0,Quartier Bachkou,Appartement,3,2,https://www.mubawab.ma/fr/a/8237764/joli-appartement-%C3%A0-vendre-sur-taddart
annonce_11984,Casablanca,690000.0,67.0,Al Azhar,Appartement,2,1,https://www.mubawab.ma/fr/a/8237726/appartement-%C3%A0-vendre-enti%C3%A8rement-r%C3%A9nov%C3%A9
annonce_11986,Marrakech,2200000.0,114.0,Bab Ghmat,Maison,5,5,https://www.mubawab.ma/fr/a/8237703/maison-spacieuse-de-5-chambres
annonce_11989,Casablanca,4900185.724652087,600.0,Polo,Villa,4,4,https://www.mubawab.ma/fr/a/8237672/villa-de-luxe-%C3%A0-vendre-%C3%A0-polo-4-pi%C3%A8ces-jardin-et-garage
annonce_11990,Tanger,12500.0,88.0,Branes 1,Appartement,3,1,https://www.mubawab.ma/fr/a/8237670/appartement-a-vendre
annonce_11991,Casablanca,1250000.0,89.0,Belvédère,Appartement,2,2,https://www.mubawab.ma/fr/a/8237623/appartement-92m-belv%C3%A9d%C3%A8re
annonce_11992,Marrakech,640000.0,270.0,Route de l'Ourika,Villa,4,4,https://www.mubawab.ma/fr/a/8237608/villa-luxueuse-r%C3%A9sidence-s%C3%A9curis%C3%A9e
annonce_11993,Casablanca,130000000.0,580.0,Oasis,Maison,5,4,https://www.mubawab.ma/fr/a/8237605/tr%C3%A8s-belle-villa-commerciale-%C3%A0-vendre
annonce_11994,Marrakech,2052000.0,114.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8237593/r%C3%A9sidence-neuve-%C3%A0-gu%C3%A9liz
annonce_11995,Marrakech,1908000.0,106.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8237511/appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-surface-totale-106-m%C2%B2-ascenseur-et-terrasse
annonce_11997,Casablanca,2100000.0,62.0,Sidi Maârouf,Maison,10,3,https://www.mubawab.ma/fr/a/8237564/tr%C3%A8s-belle-maison-en-vente-%C3%A0-sidi-ma%C3%A2rouf-2-pi%C3%A8ces-confortables-bien-meubl%C3%A9
annonce_11998,Marrakech,1818000.0,101.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/8237500/r%C3%A9sidence-neuve-%C3%A0-gu%C3%A9liz
annonce_11999,Marrakech,1200000.0,59.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/a/8237496/appartement-%C3%A0-vendre-%C3%A0-gu%C3%A9liz-1-chambre-conciergerie-%C3%A0-disposition-syst%C3%A8me-de-climatisation
annonce_12000,Casablanca,5500000.0,334.0,Triangle d'Or,Appartement,4,2,https://www.mubawab.ma/fr/a/8233866/duplex-%C3%A0-vendre-%C3%A0-pres-de-rompt-pointdesports-4-belles-chambres-cuisine-enti%C3%A8rement-%C3%A9quip%C3%A9e
annonce_12001,Casablanca,2100000.0,100.0,Al Qods,Maison,6,3,https://www.mubawab.ma/fr/a/8042678/maison-alqods
annonce_12002,Casablanca,3750000.0,132.0,Jamila 7,Maison,2,1,https://www.mubawab.ma/fr/a/8234430/immeuble-avec-4-etages-a-vendre
annonce_12003,Casablanca,4900185.724652087,63.0,Belvédère,Appartement,1,1,https://www.mubawab.ma/fr/a/8237434/vente-d-un-bel-appartement-%C3%A0-belv%C3%A9d%C3%A8re-1-pi%C3%A8ce
annonce_12004,Marrakech,2250000.0,55.0,Guéliz,Appartement,1,1,https://www.mubawab.ma/fr/a/8237428/appartement-neuf
annonce_12005,Casablanca,1690000.0,147.0,Palmier,Appartement,2,2,https://www.mubawab.ma/fr/a/8237418/appartement-%C3%A0-vendre-%C3%A0-casablanca-quartier-palmier
annonce_12006,Marrakech,950000.0,335.0,Belbekkar,Villa,5,5,https://www.mubawab.ma/fr/a/8236649/villa-d%E2%80%99exception-au-charme-beldi
annonce_12007,Tanger,3500000.0,310.0,Souani,Maison,7,3,https://www.mubawab.ma/fr/a/8236936/maison-%C3%A0-l-achat-%C3%A0-souani-7-belles-chambres-belle-terrasse
annonce_12008,Marrakech,4500000.0,219.0,Sidi Ben Slimane El Jazouli,Riad,9,3,https://www.mubawab.ma/fr/a/8237388/riad-de-charme-%C3%A0-sidi-ben-slimane-el-jazouli
annonce_12009,Casablanca,4250000.0,234.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8177871/superbe-appartement-duplex-%C3%A0-vendre-%C3%A0-racine-5-grandes-pi%C3%A8ces-terrasse
annonce_12011,Casablanca,5950000.0,246.0,Bourgogne Ouest,Maison,6,3,https://www.mubawab.ma/fr/a/8171920/emplacement-premium-maison-jumel%C3%A9e-terrain-%C3%A0-vendre-246-m2-%C3%A0-bourgogne
annonce_12012,Marrakech,3000000.0,187.0,Jnan ben chagra,Riad,8,2,https://www.mubawab.ma/fr/a/8237351/%D9%81%D8%B1%D8%B5%D8%A9-%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D8%B1%D9%8A%D8%A7%D8%B6-%D8%A8%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D9%83%D8%A8%D9%8A%D8%B1%D8%A9-%D9%88%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A-%D9%85%D8%B3%D8%AA%D9%82%D8%B7%D8%A8-%D9%84%D9%84%D8%B3%D9%8A%D8%A7%D8%AD-12%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%87%D9%84%D9%89-%D8%AC%D8%A7%D9%85%D8%B9-%D8%A7%D9%84%D9%81%D9%86%D8%A7
annonce_12013,Casablanca,2650000.0,143.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/7966836/vente-d-un-bel-appartement-ensoleill%C3%A9-%C3%A0-racine-4-pi%C3%A8ces
annonce_12015,Marrakech,36000000.0,118.0,Arset El Maach,Riad,6,2,https://www.mubawab.ma/fr/a/8237307/riad-en-marrakech-dans-le-centre-de-la-ville
annonce_12016,Casablanca,930000.0,77.0,Sidi Othmane,Appartement,2,1,https://www.mubawab.ma/fr/a/8083094/appartement-commercial-%C3%A0-vendre-77-m%C2%B2-%C3%A0-casablanca
annonce_12018,Marrakech,1500000.0,92.0,Guéliz,Appartement,2,1,https://www.mubawab.ma/fr/a/8170812/appartement-2-chambres-%C3%A0-vendre
annonce_12019,Casablanca,18500.0,200.0,Val Fleury,Appartement,3,2,https://www.mubawab.ma/fr/a/8237231/duplex-%C3%A0-val-fleuri
annonce_12021,Casablanca,265000000.0,70.0,Ain Chock,Maison,4,2,https://www.mubawab.ma/fr/a/8237219/maison-%C3%A0-plusieurs-%C3%A9tages
annonce_12022,Marrakech,2480000.0,450.0,Route de Tahanaout,Villa,5,5,https://www.mubawab.ma/fr/a/8237176/villa-semi-finie-de-450-m%C2%B2-en-face-de-noria-golf
annonce_12023,Marrakech,1200000.0,81.0,Hay Targa,Appartement,2,2,https://www.mubawab.ma/fr/a/8032550/joli-appartement-2-chambres-%C3%A0-vendre
annonce_12025,Tanger,1100000.0,83.0,Moujahidine,Appartement,2,1,https://www.mubawab.ma/fr/a/8237056/vente-appartement-%C3%A0-moujahidine
annonce_12026,Tanger,61900410.592286505,86.0,Moujahidine,Appartement,2,1,https://www.mubawab.ma/fr/a/8237019/vente-d-un-bel-appartement-%C3%A0-moujahidine-surface-totale-86-m%C2%B2-avec-ascenseur
annonce_12027,Casablanca,4500000.0,400.0,Hay Chrifa,Villa,8,7,https://www.mubawab.ma/fr/a/8224476/villa-a-hay-chrifa
annonce_12028,Casablanca,690000.0,86.0,Hay M'barka,Appartement,3,1,https://www.mubawab.ma/fr/a/8236918/appartement-en-vente-%C3%A0-hay-m-barka-al-qods-superficie-86-m%C2%B2
annonce_12030,Casablanca,1220000.0,64.0,La Gironde,Appartement,2,1,https://www.mubawab.ma/fr/a/8236917/appartement-neuf-meubles-res-la-liberte
annonce_12032,Marrakech,1500000.0,288.0,Route de Ouarzazate,Villa,6,3,https://www.mubawab.ma/fr/a/8236901/magnifique-villa-%C3%A0-vendre-%C3%A0-route-de-ouarzazate-superficie-288-m%C2%B2-porte-blind%C3%A9e-salon-marocain-traditionnel
annonce_12033,Marrakech,300000.0,40.0,Moulay Lyazid,Riad,3,3,https://www.mubawab.ma/fr/a/8236884/riad-%C3%A0-vendre-%C3%A0-bab-lhmar-surface-totale-40-m%C2%B2-piscine-climatisation
annonce_12034,Casablanca,340000.0,54.0,Oulfa,Appartement,2,1,https://www.mubawab.ma/fr/a/8236862/appartement-a-vendre-azhar-oulfa
annonce_12035,Marrakech,950000.0,176.0,Sidi Ben Slimane El Jazouli,Riad,7,8,https://www.mubawab.ma/fr/a/8200510/riad-d%E2%80%99exception-titr%C3%A9-au-c%C5%93ur-de-la-m%C3%A9dina
annonce_12036,Casablanca,660000.0,72.0,Al Qods,Appartement,2,1,https://www.mubawab.ma/fr/a/7735408/appartement-sis-r%C3%A9sidence-majorelle-hay-al-qods-be
annonce_12038,Marrakech,1950000.0,120.0,Bab Ghmat,Riad,9,4,https://www.mubawab.ma/fr/a/8236708/tr%C3%A8s-beau-riad-%C3%A0-vendre-%C3%A0-bab-ghmat-3-pi%C3%A8ces-confortables
annonce_12039,Marrakech,160000.0,55.0,Hivernage,Appartement,1,1,https://www.mubawab.ma/fr/a/8236609/elegance-emplacement-rentabilite
annonce_12040,Casablanca,480000.0,59.0,Route Casablanca,Appartement,2,1,https://www.mubawab.ma/fr/a/8236592/appartement-3-pi%C3%A8ces-59m2-marrakech-hay-al-fadl
annonce_12041,Tanger,880000.0,130.0,Msala,Maison,2,2,https://www.mubawab.ma/fr/a/8235972/maison-tanger-centre-ville
annonce_12042,Casablanca,7000000.0,600.0,Californie,Villa,6,4,https://www.mubawab.ma/fr/a/8236578/villa-d-exception-%C3%A0-californie-680-m2-sur-3-niveau
annonce_12043,Marrakech,2380000.0,78.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8236562/appartement-meubl%C3%A9-moderne-en-vente-sur-agdal
annonce_12044,Tanger,4500000.0,300.0,Achakar,Villa,4,4,https://www.mubawab.ma/fr/a/8235541/villas-a-vendre
annonce_12045,Marrakech,4800000.0,100.0,Moulay Lyazid,Riad,3,3,https://www.mubawab.ma/fr/a/8222762/joli-riad-%C3%A0-la-kasbah-medina-marrakech-%C3%A0-vendre
annonce_12048,Casablanca,2000000.0,152.0,Tantonville,Appartement,3,3,https://www.mubawab.ma/fr/a/7889796/beau-3-chambres-r%C3%A9sidence-ferm%C3%A9e-abdelmoumen
annonce_12050,Marrakech,540000.0,61.0,Sidi Youssef,Maison,7,2,https://www.mubawab.ma/fr/a/8160910/vente-maison-%C3%A0-sidi-youssef-ben-ali
annonce_12051,Marrakech,670000.0,80.0,Route de Safi,Appartement,3,1,https://www.mubawab.ma/fr/a/8236376/vend-appartement-%C3%A0-route-de-safi-surface-totale-80-m%C2%B2-bien-meubl%C3%A9
annonce_12052,Casablanca,6500000.0,325.0,Racine,Appartement,4,4,https://www.mubawab.ma/fr/a/8232275/duplex-300-m%C2%B2-%E2%80%93-anfa-casablanca
annonce_12054,Casablanca,340000.0,50.0,Al Azhar,Appartement,2,1,https://www.mubawab.ma/fr/a/8210245/apparemment-%C3%A0-vendre
annonce_12055,Tanger,6300000.0,380.0,Manar,Appartement,4,3,https://www.mubawab.ma/fr/a/8208342/villa-de-prestige-%C3%A0-vendre-quartier-mnar
annonce_12056,Casablanca,24415000.0,715.0,Anfa Supérieur,Villa,12,5,https://www.mubawab.ma/fr/a/8077902/villa-de-715-m%C2%B2-%C3%A0-casablanca
annonce_12057,Tanger,1200000.0,100.0,Manar,Appartement,2,1,https://www.mubawab.ma/fr/a/8222602/appartement-avec-piscine-%C3%A0-vendre
annonce_12058,Tanger,4500000.0,124.0,De La Plage,Appartement,3,2,https://www.mubawab.ma/fr/a/8236071/appartement-en-vente-%C3%A0-de-la-plage-3-chambres-s%C3%A9curis%C3%A9-24-24
annonce_12059,Casablanca,2200000.0,135.0,Maârif Extension,Appartement,3,2,https://www.mubawab.ma/fr/a/8236044/appartement-au-quartier-gauthier
annonce_12060,Marrakech,3000000.0,180.0,Bab Ghmat,Riad,8,3,https://www.mubawab.ma/fr/a/8236032/maison-de-180m2
annonce_12062,Marrakech,470000.0,441.0,Amelkis,Villa,5,4,https://www.mubawab.ma/fr/a/8151252/maison-de-luxe-%C3%A0-vendre-%C3%A0-targa-5-belles-chambres-meubl%C3%A9
annonce_12063,Marrakech,207330.0,80.0,Guéliz,Appartement,1,2,https://www.mubawab.ma/fr/a/8235982/magnifique-duplex-a-vendre
annonce_12065,Marrakech,3850000.0,145.0,Hivernage,Appartement,2,2,https://www.mubawab.ma/fr/a/7995014/appartement-d-exception-%C3%A0-vendre
annonce_12066,Marrakech,4738000.0,2200.0,Route de Fez,Villa,4,4,https://www.mubawab.ma/fr/a/7991845/villa-d-exception-%C3%A0-11-km-de-marrakech
annonce_12067,Marrakech,2750000.0,150.0,Sidi Abbad,Maison,6,2,https://www.mubawab.ma/fr/a/8182242/maison-r2-%C3%A0-vendre-%C3%A0-sidi-abbad
annonce_12068,Marrakech,7150000.0,1000.0,Route de Tahanaout,Villa,4,4,https://www.mubawab.ma/fr/a/8009441/villa-d%E2%80%99exception-%C3%A0-vendre
annonce_12069,Marrakech,2310000.0,170.0,Izdihar,Appartement,3,2,https://www.mubawab.ma/fr/a/8162850/duplex-lumineux-avec-grande-terrasse-%C3%A0-izdihar
annonce_12070,Marrakech,2600000.0,77.0,Boulevard Med 6,Appartement,2,2,https://www.mubawab.ma/fr/a/8099845/appartement-d-exception-%C3%A0-vendre-prestigia
annonce_12071,Marrakech,15000000.0,550.0,Agdal,Villa,4,4,https://www.mubawab.ma/fr/a/8207195/villa-de-luxe-%C3%A0-vendre-%E2%80%93-560-m%C2%B2-de-terrain
