id,ville,prix,surface,quartier,type_bien,nb_chambres,nb_salle_de_bain,url_annonce
201,Casablanca,8500.0,70.0,Ain Diab,Appartement,1,1,https://www.mubawab.ma/fr/a/8005197/superbe-appartement-%C3%A0-louer-%C3%A0-ain-diab-1-pi%C3%A8ce-bien-meubl%C3%A9
202,Casablanca,10000.0,60.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8289680/bel-appartement-en-location-%C3%A0-casablanca-finance-city-surface-de-60-m%C2%B2-meubl%C3%A9
203,Casablanca,7000.0,65.0,Bourgogne Ouest,Appartement,1,1,https://www.mubawab.ma/fr/a/8290008/bel-appartement-en-location-%C3%A0-bourgogne-ouest-surface-de-65-m%C2%B2-bien-meubl%C3%A9
204,Casablanca,9000.0,70.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8244810/luxueux-studio-%C3%A0-la-location-cfc
205,Casablanca,17000.0,156.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8281283/appartement-meubl%C3%A9-%C3%A0-racine-avec-chemin%C3%A9e-et-terrasse
206,Casablanca,7500.0,60.0,Gauthier,Appartement,1,2,https://www.mubawab.ma/fr/a/8139003/superbe-appartement-%C3%A0-louer-%C3%A0-gauthier-surface-totale-60-m%C2%B2-bien-meubl%C3%A9
207,Casablanca,12000.0,125.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8245981/appartement-avec-terrasse-plein-racine-vide-%C3%A0-louer
208,Casablanca,11000.0,124.0,Ferme Bretonne (Hay Arraha),Appartement,3,2,https://www.mubawab.ma/fr/a/8279542/magnifique-appartement-au-go%C3%BBt-du-jour-%C3%A0-louer-%C3%A0-ferme-bretonne
209,Casablanca,11500.0,115.0,Californie,Appartement,3,2,https://www.mubawab.ma/fr/a/8266313/bel-appartement-moderne-avec-terrasse-vue-d%C3%A9gag%C3%A9e-%C3%A0-louer-californie
210,Casablanca,19000.0,180.0,Gauthier,Appartement,3,2,https://www.mubawab.ma/fr/a/8267240/appartement-moderne-tr%C3%A8s-ensoleill%C3%A9-vue-d%C3%A9gag%C3%A9e-sur-twin-et-cathedral
212,Marrakech,12000.0,79.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8292122/tr%C3%A8s-bon-affaire-%C3%A0-ne-pas-rater-sur-marrakech
213,Casablanca,9000.0,104.0,Californie,Appartement,3,2,https://www.mubawab.ma/fr/a/8284811/appartement-vide-neuf-en-r%C3%A9sidence-ferm%C3%A9e-%C3%A0-louer-californie
214,Casablanca,23000.0,190.0,Maârif,Appartement,3,3,https://www.mubawab.ma/fr/a/8289637/duplex-%C3%A0-la-location-meubl%C3%A9-%C3%A0-c%C3%B4t%C3%A9-de-oliveri
215,Casablanca,17000.0,210.0,Racine,Appartement,3,2,https://www.mubawab.ma/fr/a/8228096/appartement-%C3%A0-louer-%C3%A0-racine-surface-de-210-m%C2%B2-meubl%C3%A9
217,Marrakech,30000.0,280.0,Boulevard Med 6,Villa,3,4,https://www.mubawab.ma/fr/a/8292890/villa-%C3%A0-louer-sur-golf-prestigia-av-mohamed-6
218,Marrakech,17000.0,150.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8292888/location-d-un-appartement-%C3%A0-agdal-2-chambres-agr%C3%A9ables-meubl%C3%A9
219,Casablanca,8500.0,60.0,Maârif Extension,Appartement,1,1,https://www.mubawab.ma/fr/a/8292881/studio-de-luxe-maarif
220,Marrakech,12500.0,114.0,Guéliz,Appartement,3,2,https://www.mubawab.ma/fr/a/8283641/moderne-appartement-meubl%C3%A9-3-chambres-%C3%A0-gu%C3%A9liz
221,Marrakech,6000.0,64.0,Route Casablanca,Appartement,2,2,https://www.mubawab.ma/fr/a/8192648/bel-appartement-meubl%C3%A9-2-chambres-%C3%A0-louer
222,Marrakech,12000.0,93.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8292884/appartement-%C3%A0-louer-%C3%A0-agdal-2-belles-chambres
223,Tanger,8500.0,96.0,Castilla,Appartement,2,2,https://www.mubawab.ma/fr/a/8279652/appartement-meubl%C3%A9-%C3%A0-louer-%E2%80%93-moulay-smail-tanger
224,Casablanca,14000.0,190.0,Racine,Appartement,4,2,https://www.mubawab.ma/fr/a/8292878/appartement-en-location-%C3%A0-racine
225,Rabat,28000.0,500.0,Riyad,Appartement,4,2,https://www.mubawab.ma/fr/a/8283325/penthouse-de-500-m%C2%B2-avec-une-vue-panoramique
226,Rabat,90000.0,2500.0,Souissi,Villa,6,4,https://www.mubawab.ma/fr/a/7977940/luxueuse-villa-meubl%C3%A9e-bien-situ%C3%A9e-%C3%A0-souissi
227,Rabat,17000.0,140.0,Haut Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8136776/coquet-appartement-duplex-meubl%C3%A9-haut-agdal
228,Marrakech,5500.0,200.0,Route de Fez,Maison,5,2,https://www.mubawab.ma/fr/a/8261228/charmante-maison-de-compagne-avec-piscine
229,Rabat,35000.0,2500.0,Souissi,Villa,4,2,https://www.mubawab.ma/fr/a/8219586/villa-%C3%A0-louer-endroit-tr%C3%A8s-calme-pin%C3%A8de-35-000-dhs
230,Tanger,13000.0,170.0,Iberie,Appartement,3,3,https://www.mubawab.ma/fr/a/8273495/prestige-espace-%E2%80%93-grand-appartement-%C3%A0-louer-dans-un-quartier-prestigieux-iberia
231,Tanger,11000.0,100.0,Administratif,Appartement,3,1,https://www.mubawab.ma/fr/a/8286366/appartement-d%E2%80%99exception-%E2%80%93-le-charme-de-l%E2%80%99ancien-le-confort-du-moderne
232,Tanger,3500.0,80.0,Marjane,Appartement,3,1,https://www.mubawab.ma/fr/a/8286162/%C3%A0-louer-%E2%80%93-quartier-al-moustakbal
234,Tanger,15000.0,55.0,De La Plage,Appartement,1,1,https://www.mubawab.ma/fr/a/8270523/location-appartement-55-m%C2%B2-playa-tanger-ref-lz813
235,Marrakech,11000.0,67.0,Camp Al Ghoul,Appartement,1,1,https://www.mubawab.ma/fr/a/8291517/appartement-1-chambre-victor-hugo-marrakech
236,Marrakech,8500.0,76.0,Guéliz,Appartement,2,2,https://www.mubawab.ma/fr/a/7998377/bel-appartement-%C3%A0-louer-meubl%C3%A9-%C3%A0-gu%C3%A9liz
237,Casablanca,9000.0,65.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8291281/superbe-appartement-%C3%A0-louer-%C3%A0-casablanca-finance-city-superficie-65-m%C2%B2-bien-meubl%C3%A9
238,Casablanca,11000.0,60.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8285894/appartement-%C3%A0-louer-%C3%A0-casablanca-finance-city-1-belle-chambre-meubl%C3%A9
239,Casablanca,11000.0,100.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8249684/louez-cet-appartement-%C3%A0-casablanca-finance-city-2-chambres-agr%C3%A9ables-r%C3%A9sidence-avec-concierge-climatisation-g%C3%A9n%C3%A9rale
240,Casablanca,12500.0,100.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8226000/superbe-appartement-%C3%A0-louer-%C3%A0-casablanca-finance-city-2-chambres-meubl%C3%A9
241,Rabat,17000.0,125.0,Riyad,Appartement,3,2,https://www.mubawab.ma/fr/a/8210817/louez-cet-appartement-%C3%A0-riyad-4-pi%C3%A8ces-climatisation-et-piscine
242,Rabat,50000.0,600.0,Riyad,Villa,4,3,https://www.mubawab.ma/fr/a/7953964/%C3%A0-louer-villa-%C3%A0-hay-riad
243,Rabat,18500.0,202.0,Riyad,Appartement,2,2,https://www.mubawab.ma/fr/a/8267955/bel-appartement-en-location-%C3%A0-riyad-3-grandes-pi%C3%A8ces-meubl%C3%A9
244,Rabat,25500.0,140.0,Souissi,Appartement,3,2,https://www.mubawab.ma/fr/a/8284382/bel-appartement-en-location-%C3%A0-souissi-superficie-140-m%C2%B2-meubl%C3%A9
245,Rabat,50000.0,480.0,Riyad,Villa,4,2,https://www.mubawab.ma/fr/a/8280876/superbe-villa-%C3%A0-louer-%C3%A0-riyad-4-chambres-agr%C3%A9ables-jardin-et-terrasse
246,Rabat,11000.0,100.0,Agdal,Appartement,2,1,https://www.mubawab.ma/fr/a/8270561/superbe-appartement-%C3%A0-louer-%C3%A0-agdal-surface-de-100-m%C2%B2
247,Casablanca,6900.0,117.0,Maârif Extension,Appartement,2,2,https://www.mubawab.ma/fr/a/7728549/location-d%E2%80%99appartement-longue-dur%C3%A9e-%C3%A0-ghandi
248,Casablanca,7500.0,100.0,Les princesses,Appartement,2,2,https://www.mubawab.ma/fr/a/8287354/appartement-2-chambres-%C3%A0-louer-sur-les-princesses-
249,Casablanca,7000.0,45.0,Bourgogne Est,Appartement,1,1,https://www.mubawab.ma/fr/a/8283921/tr%C3%A8s-beau-studio-a-louer-%C3%A0-c%C3%B4t%C3%A9-de-lyc%C3%A9e-lyautey
251,Casablanca,6800.0,55.0,Les Hôpitaux,Appartement,1,1,https://www.mubawab.ma/fr/a/8225444/appartement-en-location-%C3%A0-les-h%C3%B4pitaux-surface-totale-55-m%C2%B2-meubl%C3%A9
253,Casablanca,42000.0,822.0,Californie,Villa,4,3,https://www.mubawab.ma/fr/a/8171008/villa-de-luxe-%C3%A0-louer-%C3%A0-californie-4-chambres-agr%C3%A9ables-piscine-et-chemin%C3%A9e
255,Casablanca,22000.0,185.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/8283928/magnifique-appartement-3-chambres-%C3%A0-louer-sur-cfc-vue-sur-le-parc
258,Tanger,8000.0,130.0,Administratif,Appartement,3,1,https://www.mubawab.ma/fr/a/8284353/appartement-au-c%C5%93ur-du-centre-ville-place-des-nations-sahat-oumam
259,Marrakech,10000.0,60.0,Route Casablanca,Appartement,2,1,https://www.mubawab.ma/fr/a/8276680/location-d-un-appartement-%C3%A0-route-casablanca-superficie-60-m%C2%B2-meubl%C3%A9
260,Casablanca,10000.0,65.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8273681/luxeux-studio-meubl%C3%A9-en-etage-%C3%A9lev%C3%A9
261,Tanger,21000.0,400.0,Californie,Villa,4,3,https://www.mubawab.ma/fr/a/8273885/villa-%C3%A0-louer-vide-pour-longue-dur%C3%A9e-a-californie
262,Tanger,26000.0,300.0,Du Golf,Appartement,4,4,https://www.mubawab.ma/fr/a/8252005/appartement-vide-%C3%A0-louer-longue-dur%C3%A9e-%C3%A0-boubana
263,Tanger,5800.0,60.0,Mesnana,Appartement,2,1,https://www.mubawab.ma/fr/a/8278143/location-appartement-meuble-2-chambres
264,Casablanca,17000.0,147.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/8288050/appartement-moderne-%C3%A0-louer-sur-cfc
265,Casablanca,15000.0,340.0,Centre Ville,Appartement,4,3,https://www.mubawab.ma/fr/a/8289328/dernier-etage-meubl%C3%A9-%E2%80%93-centre-ville
266,Casablanca,7500.0,113.0,Les Hôpitaux,Appartement,2,2,https://www.mubawab.ma/fr/a/8245266/appartement-%C3%A0-c%C3%B4t%C3%A9-de-mcdonald%E2%80%99s-marjane-market-2-mars
268,Casablanca,9500.0,60.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8291941/t2-meubl%C3%A9-de-60m%C2%B2-%E2%80%93-1-chambre-%E2%80%93-balcon
269,Marrakech,9000.0,70.0,Hivernage,Appartement,2,2,https://www.mubawab.ma/fr/a/8287229/appartement-%C3%A0-louer-%E2%80%93-longue-dur%C3%A9e-grand-hivernage-%C3%A0-3-minutes-de-m-avenue
270,Tanger,8300.0,120.0,Centre,Appartement,3,1,https://www.mubawab.ma/fr/a/8288566/appartement-vide-moulay-ismail-tanger
271,Tanger,13000.0,150.0,Iberie,Appartement,3,2,https://www.mubawab.ma/fr/a/8273819/%C3%A0-louer-%E2%80%93-appartement-vide-%C3%A0-iberia-tanger
273,Marrakech,14000.0,98.0,Riad Al Atlas,Appartement,3,2,https://www.mubawab.ma/fr/a/8275248/appartement-meubl%C3%A9-moderne-%C3%A0-louer-%E2%80%93-longue-dur%C3%A9e-prestigia-argane-%E2%80%93-chrifia-marrakech
275,Casablanca,11000.0,70.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8228339/location-d-un-appartement-%C3%A0-casablanca-finance-city-1-chambre-meubl%C3%A9
276,Casablanca,30000.0,230.0,Racine,Appartement,3,3,https://www.mubawab.ma/fr/a/8290386/appartement-meubl%C3%A9-en-location-racine
277,Casablanca,14000.0,135.0,Racine,Appartement,3,3,https://www.mubawab.ma/fr/a/8273934/appartement-refait-%C3%A0-neuf-en-location-racine
278,Casablanca,10000.0,75.0,Casablanca Finance City,Appartement,1,1,https://www.mubawab.ma/fr/a/8246016/superbe-appartement-%C3%A0-louer-%C3%A0-casablanca-finance-city-2-pi%C3%A8ces-confortables
279,Casablanca,15000.0,140.0,Casablanca Finance City,Appartement,2,3,https://www.mubawab.ma/fr/a/8289660/appartement-%C3%A0-louer-cfc
280,Casablanca,16500.0,135.0,Casablanca Finance City,Appartement,3,2,https://www.mubawab.ma/fr/a/8274391/appartement-3-chambres-meubl%C3%A9
282,Casablanca,7500.0,55.0,Ferme Bretonne (Hay Arraha),Appartement,1,1,https://www.mubawab.ma/fr/a/8284937/magnifique-studio-a-louer-sur-ferme-bretonne-dernier-etage-sans-vis-a-vis-grande-terrasse
283,Rabat,15000.0,80.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8292812/bel-appartement-%C3%A0-louer-agdal-rabat
285,Casablanca,45000.0,600.0,Ain Diab,Villa,5,5,https://www.mubawab.ma/fr/a/7898933/villa-de-luxe-%C3%A0-louer-%C3%A0-ain-diab-sindibad-4-chambres-chambre-de-personnels
290,Casablanca,12000.0,147.0,Californie,Appartement,3,3,https://www.mubawab.ma/fr/a/8284019/a-louer-appartement-vide-3-ch-californie
291,Marrakech,28000.0,300.0,Ennakhil (Palmeraie),Villa,3,2,https://www.mubawab.ma/fr/a/8265972/belle-villa-de-trois-chambres-dans-domaine
292,Casablanca,10500.0,58.0,Anfa,Appartement,1,1,https://www.mubawab.ma/fr/a/8287541/studio-meubl%C3%A9-%C3%A0-louer-%C3%A0-cfc
293,Tanger,17000.0,80.0,Malabata,Appartement,2,2,https://www.mubawab.ma/fr/a/8278457/bel-appartement-meubl%C3%A9
294,Casablanca,9000.0,85.0,Casablanca Finance City,Appartement,2,1,https://www.mubawab.ma/fr/a/7475806/cfc-location-appartement-meubl%C3%A9-balcon
296,Casablanca,6800.0,55.0,CIL (Hay Salam),Appartement,1,1,https://www.mubawab.ma/fr/a/8270827/cil-location-studio-meubl%C3%A9-avec-balcon
297,Tanger,14000.0,95.0,Mozart,Appartement,2,2,https://www.mubawab.ma/fr/a/8283312/superbe-appartement-%C3%A0-louer-%E2%80%93-place-mozart-tanger
298,Casablanca,7500.0,45.0,Racine,Appartement,1,1,https://www.mubawab.ma/fr/a/8235297/beau-studio-neuf-location-racine
299,Casablanca,32000.0,180.0,El Manar - El Hank,Appartement,3,3,https://www.mubawab.ma/fr/a/8266691/appartement-a-louer-meubl%C3%A9e
300,Casablanca,14000.0,186.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8214478/appartement-neuf-cfc
301,Casablanca,12500.0,145.0,Ferme Bretonne (Hay Arraha),Appartement,3,2,https://www.mubawab.ma/fr/a/8276814/appartement-vide-en-location
302,Tanger,9500.0,120.0,Administratif,Appartement,3,2,https://www.mubawab.ma/fr/a/8277980/appartement-meubl%C3%A9-avec-terrasse-a-louer-tanger
303,Tanger,8500.0,100.0,Tanja Balia,Appartement,3,2,https://www.mubawab.ma/fr/a/8148550/apparetement-a-la-location-tanja-balia-tanger
304,Tanger,7000.0,120.0,Centre,Appartement,3,1,https://www.mubawab.ma/fr/a/8281911/appartement-moderne-meubl%C3%A9-avec-balcon-%C3%A0-ibiria
305,Casablanca,17000.0,220.0,Gauthier,Appartement,4,2,https://www.mubawab.ma/fr/a/7952099/habit-immobilier-met-en-location-un-bel-appartement-meubl%C3%A9-avec-3-terrasses
306,Casablanca,9000.0,68.0,Hermitage,Appartement,2,1,https://www.mubawab.ma/fr/a/8189418/a-louer-un-appartement-meubl%C3%A9
308,Casablanca,18000.0,200.0,Gauthier,Appartement,4,3,https://www.mubawab.ma/fr/a/8160850/a-louer-un-bel-appartement-avec-2-places-au-garage
309,Rabat,20000.0,150.0,Riyad,Appartement,3,3,https://www.mubawab.ma/fr/a/8289104/appartement-en-location-%C3%A0-riyad-4-grandes-pi%C3%A8ces-bien-meubl%C3%A9
310,Casablanca,8000.0,103.0,Maârif Extension,Appartement,2,1,https://www.mubawab.ma/fr/a/7993940/apt-meubl%C3%A9-%C3%A0-louer-au-maarif-extension
311,Casablanca,32000.0,433.0,Les princesses,Appartement,4,3,https://www.mubawab.ma/fr/a/8283556/%C3%A0-louer-%E2%80%93-appartement-meubl%C3%A9-de-prestige-433-m2
312,Casablanca,13000.0,112.0,Ain Diab Extension,Appartement,2,2,https://www.mubawab.ma/fr/a/8290302/appartement-moderne-neuf-3-chambres-r%C3%A9sidence-avec-piscine-et-salle-de-sport
319,Casablanca,9000.0,55.0,Gauthier,Appartement,1,1,https://www.mubawab.ma/fr/a/8290247/studio-neuf-%C3%A0-louer-sur-gauthier
321,Casablanca,13000.0,85.0,Gauthier,Appartement,2,2,https://www.mubawab.ma/fr/a/8255225/appartement-exclusif-par-%C3%A9tage
322,Rabat,6500.0,47.0,Hassan - Centre Ville,Appartement,1,1,https://www.mubawab.ma/fr/a/8265897/un-appartement-meubl%C3%A9-sur-hassan
323,Tanger,20000.0,120.0,Iberie,Appartement,3,2,https://www.mubawab.ma/fr/a/8288974/appartement-%C3%A0-louer-%E2%80%93-quartier-iberie-tanger
324,Rabat,19000.0,130.0,Souissi,Appartement,2,2,https://www.mubawab.ma/fr/a/8277949/appartement-de-luxe-%C3%A0-louer-rabat-souissi
325,Rabat,23000.0,150.0,Souissi,Appartement,2,3,https://www.mubawab.ma/fr/a/8273452/appartement-meubl%C3%A9-neuf-%C3%A0-louer-orangeraie-souissi
326,Rabat,17000.0,130.0,Souissi,Appartement,2,3,https://www.mubawab.ma/fr/a/8291429/superbe-appartement-2ch-%C3%A0-louer
327,Marrakech,7000.0,65.0,Route de l'Ourika,Appartement,1,1,https://www.mubawab.ma/fr/a/8198290/sublime-appartement-en-location
328,Marrakech,28000.0,300.0,Ennakhil (Palmeraie),Villa,3,2,https://www.mubawab.ma/fr/a/8276219/moderne-spacieux-excellent-rapport-qualit%C3%A9-prix
329,Marrakech,30000.0,400.0,Hay Targa,Villa,4,4,https://www.mubawab.ma/fr/a/8284641/spacieuse-%C3%A9l%C3%A9gante-lumineuse
330,Casablanca,8000.0,120.0,Racine Extension,Appartement,3,2,https://www.mubawab.ma/fr/a/8278716/appart-3-ch-terrasse-parking-bourgogne
331,Casablanca,11000.0,117.0,Oasis,Appartement,3,2,https://www.mubawab.ma/fr/a/8291776/appartement-%C3%A0-louer-oasis-riviera-3-belles-chambres-cuisine-%C3%A9quip%C3%A9e
332,Casablanca,22000.0,250.0,Oasis,Maison,3,3,https://www.mubawab.ma/fr/a/8285304/%C3%A0-louer-villa-plain-pied-650-m2-jardin-oasis-cfc
333,Casablanca,50000.0,980.0,Californie,Villa,4,4,https://www.mubawab.ma/fr/a/8292360/villa-de-standing-%C3%A0-louer-%E2%80%93-californie-casablanca
334,Casablanca,17000.0,155.0,Triangle d'Or,Appartement,3,2,https://www.mubawab.ma/fr/a/8275231/triangle-d%E2%80%99or-%E2%80%93-appartement-%C3%A0-la-location
335,Casablanca,8000.0,60.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/8273448/studio-moderne-meubl%C3%A9-sans-vis-%C3%A0-vis-%C3%A0-louer
336,Casablanca,8000.0,50.0,Bourgogne Ouest,Appartement,1,1,https://www.mubawab.ma/fr/a/8254023/studio-moderne-meubl%C3%A9-%C3%A0-louer
337,Casablanca,8500.0,50.0,Bourgogne Ouest,Appartement,1,1,https://www.mubawab.ma/fr/a/7996601/superbe-studio-neuf-meubl%C3%A9-%C3%A0-louer
338,Rabat,18000.0,180.0,Aviation - Mabella,Appartement,3,2,https://www.mubawab.ma/fr/a/8289471/appartement-meubl%C3%A9-dans-une-r%C3%A9sidence-ferm%C3%A9e-minimum-1-an
339,Rabat,10000.0,151.0,Hassan - Centre Ville,Appartement,2,2,https://www.mubawab.ma/fr/a/8289967/tr%C3%A8s-bel-appartement-enti%C3%A8rement-r%C3%A9nov%C3%A9-en-plein-centre-ville
340,Casablanca,12500.0,115.0,Bourgogne Ouest,Appartement,3,2,https://www.mubawab.ma/fr/a/8292459/%C3%A0-louer-%E2%80%93-appartement-115-m%C2%B2-au-triangle-d%E2%80%99or
341,Casablanca,22500.0,200.0,Ain Diab Extension,Appartement,3,3,https://www.mubawab.ma/fr/a/8263088/location-appartement-ain-diab-vue-mer-3-chambres
342,Marrakech,9000.0,65.0,Hivernage,Appartement,2,1,https://www.mubawab.ma/fr/a/8022661/appartement-meubl%C3%A9-2-chambres-r%C3%A9sidence-avec-piscine
343,Casablanca,15000.0,130.0,Racine,Appartement,2,2,https://www.mubawab.ma/fr/a/8278947/appartement-%C3%A0-louer-130-m%C2%B2-%C3%A0-casablanca
344,Rabat,14500.0,90.0,Riyad,Appartement,2,3,https://www.mubawab.ma/fr/a/8292801/appartement-meubl%C3%A9-%C3%A0-louer-%C3%A0-rabat-prestigia-hay-riad
345,Tanger,27500.0,445.0,Jbel Kbir,Villa,3,3,https://www.mubawab.ma/fr/a/8285775/%C3%A0-louer-villa-avec-piscine-%C3%A0-jbel-kbir-semi-meubl%C3%A9
346,Casablanca,18000.0,140.0,Bourgogne Ouest,Appartement,3,2,https://www.mubawab.ma/fr/a/8292802/appartement-avec-vue-sur-la-mer-%C3%A0-louer-%C3%A0-bourgogne-ouest-3-belles-chambres-bien-d%C3%A9cor%C3%A9
347,Casablanca,12500.0,146.0,CIL (Hay Salam),Appartement,3,2,https://www.mubawab.ma/fr/a/8280600/apparemment-meubl%C3%A9-%C3%A0-louer-sur-cil
348,Casablanca,8299.0,77.0,Hermitage,Appartement,2,1,https://www.mubawab.ma/fr/a/8282217/location-appartement-meubl%C3%A9-ma%C3%A2rif-anoual
349,Casablanca,7499.0,55.0,Bourgogne Ouest,Appartement,1,1,https://www.mubawab.ma/fr/a/8289317/studio-meubl%C3%A9-%C3%A0-louer-bourgogne
350,Casablanca,6999.0,55.0,Maârif,Appartement,1,1,https://www.mubawab.ma/fr/a/8273192/location-studio-meubl%C3%A9-ma%C3%A2rif-racine
351,Tanger,20000.0,250.0,Centre,Appartement,3,3,https://www.mubawab.ma/fr/a/8292788/triplex-meubl%C3%A9-a-louer-centre-ville-tanger
352,Tanger,7500.0,120.0,Casabarata,Appartement,3,2,https://www.mubawab.ma/fr/a/8267046/superbe-appartement-%C3%A0-louer-%C3%A0-casabarata-surface-totale-120-m%C2%B2-meubl%C3%A9
353,Marrakech,60000.0,450.0,Amelkis,Villa,5,4,https://www.mubawab.ma/fr/a/8068248/villa-d%E2%80%99exception-avec-piscine-golf-d%E2%80%99amelkis
354,Casablanca,6500.0,49.0,Maârif,Appartement,1,1,https://www.mubawab.ma/fr/a/8277924/coquet-appartement-1-chambres-meubl%C3%A9
356,Casablanca,7500.0,80.0,Bourgogne Est,Appartement,2,1,https://www.mubawab.ma/fr/a/8251192/louez-cet-appartement-%C3%A0-bourgogne-est-2-chambres-ascenseur-et-garage
357,Marrakech,11500.0,78.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/7452793/un-beau-rez-de-jardin-vide
358,Casablanca,39000.0,480.0,CIL (Hay Salam),Villa,5,3,https://www.mubawab.ma/fr/a/8280848/exclusive-villa-%C3%A0-usage-professionnel-en-plein-coeur-du-cil
359,Casablanca,17000.0,100.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8278385/appartement-meubl%C3%A9-2-chambres-au-coeur-du-cfc
360,Marrakech,8000.0,81.0,Hivernage,Appartement,2,1,https://www.mubawab.ma/fr/a/8289171/bel-appartement-meubl%C3%A9-de-81-m%C2%B2
361,Casablanca,9500.0,130.0,Casablanca Finance City,Appartement,3,3,https://www.mubawab.ma/fr/a/8233446/bel-appartement-en-location-%C3%A0-casablanca-finance-city-surface-totale-130-m%C2%B2-porte-blind%C3%A9e-et-chauffage-central
362,Casablanca,500.0,60.0,Oasis,Appartement,1,1,https://www.mubawab.ma/fr/a/7703957/location-studio-de-vacance-avec-piscine-au-centre
363,Casablanca,38000.0,200.0,Anfa,Villa,3,2,https://www.mubawab.ma/fr/a/8218609/anfa-zoom-%E2%80%93-villa-%C3%A0-louer
366,Rabat,50000.0,2000.0,Souissi,Villa,5,6,https://www.mubawab.ma/fr/a/8228608/villa-de-haut-standing-%C3%A0-louer-%C3%A0-souissi-4-pi%C3%A8ces-porte-blind%C3%A9e-et-chauffage-central
367,Rabat,42000.0,430.0,Riyad,Villa,5,4,https://www.mubawab.ma/fr/a/8205212/villa-de-luxe-%C3%A0-louer-%C3%A0-riyad-3-grandes-pi%C3%A8ces-bien-meubl%C3%A9
369,Tanger,7400.0,100.0,Du Golf,Appartement,2,2,https://www.mubawab.ma/fr/a/8267380/%C3%A0-louer-%E2%80%93-bel-appartement-non-meubl%C3%A9-dans-r%C3%A9sidence-ferm%C3%A9e
370,Rabat,15000.0,150.0,Riyad,Appartement,3,3,https://www.mubawab.ma/fr/a/8158539/appartement-en-location
371,Casablanca,22000.0,220.0,Racine,Appartement,3,3,https://www.mubawab.ma/fr/a/8292440/grand-appartement-meubl%C3%A9-%C3%A0-racine-en-location-longue-dur%C3%A9e
372,Marrakech,4200.0,340.0,Amelkis,Villa,5,5,https://www.mubawab.ma/fr/a/8154577/entr%C3%A9e-amelkis-1-villa-5-ch-meubl%C3%A9e-neuve-%C3%A0-louer
373,Marrakech,13000.0,102.0,Agdal,Appartement,2,2,https://www.mubawab.ma/fr/a/8280579/agdal-appt-%C3%A0-louer-meubl%C3%A9-en-2-ch-r%C3%A9sidence-avec-piscine
374,Marrakech,40000.0,295.0,Amelkis,Appartement,5,5,https://www.mubawab.ma/fr/a/8263784/amelkis-1-villa-%C3%A0-louer-vide-5ch-piscine-chauff%C3%A9e
375,Casablanca,15000.0,112.0,Casablanca Finance City,Appartement,2,2,https://www.mubawab.ma/fr/a/8289858/appartement-meubl%C3%A9-%C3%A0-louer-sur-cfc
